Date,Lineage,Site Location,Bag Number,Oyster Number,Pit Tag Start Num,Pit Tag End Num,Length,Width,Status,Notes,Picture taken by,Analyzed by,Date reported dead,Notes extended,
19-Oct-22,CT,RWU,1,17,9820910659,29686,51.28,36.28,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
19-Jul-21,MV,RWU,1,17,9820910659,29685,21.65,15.99,Alive,,,,,,
26-Aug-21,MV,RWU,1,52,9820910659,29685,34.12,15.59,Alive,,,,,,
25-Oct-21,MV,RWU ,1,36,9820910659,29685,46.67,30.97,Alive,,,,,,
24-May-22,MV,RWU,1,25,9820910659,29685,44.62,30.16,Alive,,,,,,
19-Oct-22,MV,RWU,1,22,9820910659,29685,49.36,33.35,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,45,9820910659,29684,27.71,20,Alive,,,,,,
26-Aug-21,MV,RWU,1,39,9820910659,29684,38.02,28.27,Alive,,,,,,
25-Oct-21,MV,RWU ,1,45,9820910659,29684,61.95,44.68,Alive,,,,,,
24-May-22,MV,RWU,1,3,9820910659,29684,51.43,41.25,Alive,,,,,,
19-Oct-22,MV,RWU,1,19,9820910659,29684,59.56,43.24,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,5,9820910659,29683,23.39,16.39,Alive,,,,,,
26-Aug-21,MV,RWU,1,14,9820910659,29683,34.06,21.93,Alive,,,,,,
25-Oct-21,MV,RWU ,1,6,9820910659,29683,50.73,37.5,Alive,,,,,,
24-May-22,MV,RWU,1,11,9820910659,29683,51.21,38.44,Alive,,,,,,
19-Oct-22,MV,RWU,1,50,9820910659,29683,48.59,35.35,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,34,9820910659,29682,30.34,25.12,Alive,,,,,,
26-Aug-21,MV,RWU,1,17,9820910659,29682,40.49,30.58,Alive,,,,,,
25-Oct-21,MV,RWU ,1,8,9820910659,29682,52.94,40,Alive,,,,,,
24-May-22,MV,RWU,1,1,9820910659,29682,47.63,30.66,Alive,,,,,,
19-Oct-22,MV,RWU,1,15,9820910659,29682,52.17,39.15,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,NEH,RWU,1,45,9820910659,29681,24.54,22.02,Alive,,,,,,
26-Aug-21,NEH,RWU,1,10,9820910659,29681,45.18,30.29,Alive,,,,,,
25-Oct-21,NEH,RWU ,1,15,9820910659,29681,69.03,43.39,Alive,,,,,,
24-May-22,NEH,RWU,1,36,9820910659,29681,64.74,39.11,Alive,,,,,,
19-Oct-22,NEH,RWU,1,4,9820910659,29681,85.56,53.19,alive,"DERIVED FROM NEH-1_alive photo, no morts photo provided, mary has 13 dead, 15 missing, 27 alive",,,,,
19-Jul-21,MV,RWU,1,14,9820910659,29680,27.03,27.39,Alive,,,,,,
26-Aug-21,MV,RWU,1,2,9820910659,29680,36.14,29.42,Alive,,,,,,
25-Oct-21,MV,RWU ,1,9,9820910659,29680,45.88,40.73,Alive,,,,,,
24-May-22,MV,RWU,1,39,9820910659,29680,41.8,36.52,Alive,,,,,,
19-Oct-22,MV,RWU,1,20,9820910659,29680,45.64,38.66,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,23,9820910659,29679,23.4,17.09,Alive,,,,,,
26-Aug-21,MV,RWU,1,41,9820910659,29679,29.21,20.07,Alive,,,,,,
25-Oct-21,MV,RWU ,1,53,9820910659,29679,49.05,37.51,Alive,,,,,,
24-May-22,MV,RWU,1,27,9820910659,29679,45.46,31.33,Alive,,,,,,
19-Oct-22,MV,RWU,1,45,9820910659,29679,53.41,38.64,dead,"DERIVED FROM MV-1 photo *Regarding CTRL-D Screenshot, horizontal-most line was used in measurement for the width in oyster 45... could not undo the ctrl+d in ImageJ",,,10/19/2022,,
19-Jul-21,NEH,RWU,1,42,9820910659,29678,24.41,21.25,Alive,,,,,,
26-Aug-21,NEH,RWU,1,21,9820910659,29678,35.74,14.56,Alive,,,,,,
25-Oct-21,NEH,RWU ,1,14,9820910659,29678,52.17,33.66,Alive,,,,,,
24-May-22,NEH,RWU,1,51,9820910659,29678,51.79,29.76,Alive,,,,,,
19-Oct-22,NEH,RWU,1,20,9820910659,29678,60.44,44.37,alive,"DERIVED FROM NEH-1_alive photo, no morts photo provided, mary has 13 dead, 15 missing, 27 alive",,,,,
19-Jul-21,NEH,RWU,1,38,9820910659,29677,34.94,24.17,Alive,,,,,,
26-Aug-21,NEH,RWU,1,29,9820910659,29677,39.07,34.11,Alive,,,,,,
25-Oct-21,NEH,RWU ,1,4,9820910659,29677,58.05,47.13,Alive,,,,,,
24-May-22,NEH,RWU,1,21,9820910659,29677,57.64,44.72,Alive,,,,,,
19-Oct-22,NEH,RWU,1,16,9820910659,29677,74.2,54.43,alive,"DERIVED FROM NEH-1_alive photo, no morts photo provided, mary has 13 dead, 15 missing, 27 alive",,,,,
19-Jul-21,CT,RWU,1,7,9820910659,29676,25.02,22.93,Alive,,,,,,
26-Aug-21,CT,RWU,1,44,9820910659,29676,37.3,30.43,Alive,,,,,,
25-Oct-21,CT,RWU ,1,44,9820910659,29676,48.76,44.06,Alive,,,,,,
24-May-22,CT,RWU,1,1,9820910659,29676,44.29,39.85,Alive,,,,,,
19-Oct-22,CT,RWU,1,22,9820910659,29676,54.52,39.33,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
19-Jul-21,MV,RWU,1,19,9820910659,29675,28.77,24.84,Alive,,,,,,
26-Aug-21,MV,RWU,1,15,9820910659,29675,39.27,32.31,Alive,,,,,,
25-Oct-21,MV,RWU ,1,41,9820910659,29675,54.52,46.26,Alive,,,,,,
24-May-22,MV,RWU,1,47,9820910659,29675,48.91,38.47,Alive,,,,,,
19-Oct-22,MV,RWU,1,4,9820910659,29675,57.14,43.64,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,NEH,RWU,1,53,9820910659,29674,28.03,15.88,Alive,,,,,,
26-Aug-21,NEH,RWU,1,28,9820910659,29674,37.18,22.54,Alive,,,,,,
25-Oct-21,NEH,RWU ,1,25,9820910659,29674,58.79,37.71,Alive,,,,,,
24-May-22,NEH,RWU,1,20,9820910659,29674,57.4,36.22,Alive,,,,,,
19-Oct-22,NEH,RWU,1,41,9820910659,29674,missing,missing,missing,,,,,,
19-Jul-21,MV,RWU,1,2,9820910659,29673,27.85,23.5,Alive,,,,,,
26-Aug-21,MV,RWU,1,12,9820910659,29673,41.54,34.04,Alive,,,,,,
25-Oct-21,MV,RWU ,1,47,9820910659,29673,51.49,37.81,Alive,,,,,,
24-May-22,MV,RWU,1,34,9820910659,29673,45.02,32.08,Alive,,,,,,
19-Oct-22,MV,RWU,1,53,9820910659,29673,48.11,40.59,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,CT,RWU,1,23,9820910659,29672,28.82,21.3,Alive,,,,,,
26-Aug-21,CT,RWU,1,51,9820910659,29672,36.55,29.09,Alive,,,,,,
25-Oct-21,CT,RWU ,1,7,9820910659,29672,49.65,33.77,Alive,,,,,,
24-May-22,CT,RWU,1,5,9820910659,29672,37.96,32.34,Alive,,,,,,
19-Oct-22,CT,RWU,1,35,9820910659,29672,54.1,40.22,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
19-Jul-21,MV,RWU,1,48,9820910659,29671,21.53,17.79,Alive,,,,,,
26-Aug-21,MV,RWU,1,3,9820910659,29671,31.07,21,Alive,,,,,,
25-Oct-21,MV,RWU ,1,52,9820910659,29671,45.85,39.06,Alive,,,,,,
24-May-22,MV,RWU,1,28,9820910659,29671,43.07,32.59,Alive,,,,,,
19-Oct-22,MV,RWU,1,41,9820910659,29671,47.21,32.78,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,CT,RWU,1,28,9820910659,29670,28.49,23.86,Alive,,,,,,
26-Aug-21,CT,RWU,1,28,9820910659,29670,33.8,28.72,Alive,,,,,,
25-Oct-21,CT,RWU ,1,37,9820910659,29670,36.97,31.45,Alive,,,,,,
24-May-22,CT,RWU,1,16,9820910659,29670,30.21,28.94,Alive,,,,,,
19-Oct-22,CT,RWU,1,39,9820910659,29670,36.07,26.84,dead,DERIVED FROM  CT-1_aliveANDdead photo,,,10/19/2022,,
19-Jul-21,CT,RWU,1,6,9820910659,29669,28.13,23.97,Alive,,,,,,
26-Aug-21,CT,RWU,1,25,9820910659,29669,40.59,39.09,Alive,,,,,,
25-Oct-21,CT,RWU ,1,26,9820910659,29669,52.9,47.53,Alive,,,,,,
24-May-22,CT,RWU,1,39,9820910659,29669,47.4,42.31,Alive,,,,,,
19-Oct-22,CT,RWU,1,19,9820910659,29669,65.09,44.9,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
19-Jul-21,NEH,RWU,1,48,9820910659,29668,24.09,18.54,Alive,,,,,,
26-Aug-21,NEH,RWU,1,42,9820910659,29668,38.05,29.92,Alive,,,,,,
25-Oct-21,NEH,RWU ,1,29,9820910659,29668,62.04,40.08,Alive,,,,,,
24-May-22,NEH,RWU,1,23,9820910659,29668,55.66,38.91,Alive,,,,,,
19-Oct-22,NEH,RWU,1,19,9820910659,29668,80.22,47.5,alive,"DERIVED FROM NEH-1_alive photo, no morts photo provided, mary has 13 dead, 15 missing, 27 alive",,,,,
19-Jul-21,MV,RWU,1,15,9820910659,29667,30.8,22.28,Alive,,,,,,
26-Aug-21,MV,RWU,1,46,9820910659,29667,43.3,27.72,Alive,,,,,,
25-Oct-21,MV,RWU ,1,17,9820910659,29667,53.94,36.14,Alive,,,,,,
24-May-22,MV,RWU,1,6,9820910659,29667,49.93,35.14,Alive,,,,,,
19-Oct-22,MV,RWU,1,8,9820910659,29667,58.3,45.03,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,CT,RWU,1,18,9820910659,29666,34.56,22.62,Alive,,,,,,
26-Aug-21,CT,RWU,1,29,9820910659,29666,34.29,20.69,Alive,,,,,,
25-Oct-21,CT,RWU ,1,29,9820910659,29666,31.64,21.3,Alive,,,,,,
24-May-22,CT,RWU,1,54,9820910659,29666,missing,missing,Missing ,"tag is within limpet shell, no oyster",,,,,
19-Oct-22,CT,RWU,1,55,9820910659,29666,missing,missing,missing,,,,,,
19-Jul-21,NEH,RWU,1,50,9820910659,29665,26.48,22.84,Alive,,,,,,
26-Aug-21,NEH,RWU,1,35,9820910659,29665,45.68,29.11,Alive,,,,,,
25-Oct-21,NEH,RWU ,1,8,9820910659,29665,58.05,40.41,Alive,,,,,,
24-May-22,NEH,RWU,1,42,9820910659,29665,63.75,41.12,Alive,,,,,,
19-Oct-22,NEH,RWU,1,31,9820910659,29665,dead,dead,dead,,,,10/19/2022,,
19-Jul-21,MV,RWU,1,31,9820910659,29664,33.05,24.98,Alive,,,,,,
26-Aug-21,MV,RWU,1,37,9820910659,29664,45.43,35.21,Alive,,,,,,
25-Oct-21,MV,RWU ,1,44,9820910659,29664,65.01,48.91,Alive,,,,,,
24-May-22,MV,RWU,1,29,9820910659,29664,57.51,40.91,Alive,,,,,,
19-Oct-22,MV,RWU,1,44,9820910659,29664,67.22,51.5,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,32,9820910659,29663,26.16,17.4,Alive,,,,,,
26-Aug-21,MV,RWU,1,50,9820910659,29663,30.01,21.95,Alive,,,,,,
25-Oct-21,MV,RWU ,1,50,9820910659,29663,43.3,32.28,Alive,,,,,,
24-May-22,MV,RWU,1,8,9820910659,29663,40,27.07,Alive,,,,,,
19-Oct-22,MV,RWU,1,47,9820910659,29663,39.62,27.08,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,6,9820910659,29662,26.36,20,Alive,,,,,,
26-Aug-21,MV,RWU,1,10,9820910659,29662,36.35,28.94,Alive,,,,,,
25-Oct-21,MV,RWU ,1,55,9820910659,29662,57.55,47.45,Alive,,,,,,
24-May-22,MV,RWU,1,14,9820910659,29662,51.5,33.63,Alive,,,,,,
19-Oct-22,MV,RWU,1,5,9820910659,29662,54.63,42.73,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,16,9820910659,29661,21.24,19.97,Alive,,,,,,
26-Aug-21,MV,RWU,1,20,9820910659,29661,32.64,27.76,Alive,,,,,,
25-Oct-21,MV,RWU ,1,11,9820910659,29661,45.2,36.14,Alive,,,,,,
24-May-22,MV,RWU,1,35,9820910659,29661,38.93,32.17,Alive,,,,,,
19-Oct-22,MV,RWU,1,28,9820910659,29661,43.69,30.62,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,24,9820910659,29660,29.46,21.07,Alive,,,,,,
26-Aug-21,MV,RWU,1,49,9820910659,29660,50.29,32.24,Alive,,,,,,
25-Oct-21,MV,RWU ,1,37,9820910659,29660,62.59,40.67,Alive,,,,,,
24-May-22,MV,RWU,1,15,9820910659,29660,62.65,40.92,Alive,,,,,,
19-Oct-22,MV,RWU,1,39,9820910659,29660,63.34,40.61,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,CT,RWU,1,17,9820910659,29659,33.59,25.6,Alive,,,,,,
26-Aug-21,CT,RWU,1,21,9820910659,29659,44.92,42.21,Alive,,,,,,
25-Oct-21,CT,RWU ,1,8,9820910659,29659,53.68,42.53,Alive,,,,,,
24-May-22,CT,RWU,1,48,9820910659,29659,55.08,38.71,Alive,,,,,,
19-Oct-22,CT,RWU,1,6,9820910659,29659,66.13,50.04,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
19-Jul-21,MV,RWU,1,8,9820910659,29658,22.61,15.77,Alive,,,,,,
26-Aug-21,MV,RWU,1,13,9820910659,29658,28.87,21.93,Alive,,,,,,
25-Oct-21,MV,RWU ,1,30,9820910659,29658,43.23,34.86,Alive,,,,,,
24-May-22,MV,RWU,1,37,9820910659,29658,42.26,27.06,Alive,,,,,,
19-Oct-22,MV,RWU,1,2,9820910659,29658,40.4,30.69,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,47,9820910659,29657,22.01,14.22,Alive,,,,,,
26-Aug-21,MV,RWU,1,42,9820910659,29657,33.78,12.9,Alive,,,,,,
25-Oct-21,MV,RWU ,1,4,9820910659,29657,48.02,32.93,Alive,,,,,,
24-May-22,MV,RWU,1,20,9820910659,29657,47.87,32.17,Alive,,,,,,
19-Oct-22,MV,RWU,1,42,9820910659,29657,38.32,28.15,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,25,9820910659,29656,34.88,24.7,Alive,,,,,,
26-Aug-21,MV,RWU,1,11,9820910659,29656,44.44,36.94,Alive,,,,,,
25-Oct-21,MV,RWU ,1,25,9820910659,29656,55.62,44.52,Alive,,,,,,
24-May-22,MV,RWU,1,49,9820910659,29656,52.29,40.9,Alive,,,,,,
19-Oct-22,MV,RWU,1,10,9820910659,29656,58.99,42.08,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,22,9820910659,29655,25.56,23.89,Alive,,,,,,
26-Aug-21,MV,RWU,1,35,9820910659,29655,33.96,27.14,Alive,,,,,,
25-Oct-21,MV,RWU ,1,16,9820910659,29655,45.81,41.78,Alive,,,,,,
24-May-22,MV,RWU,1,44,9820910659,29655,43.96,38.91,Alive,,,,,,
19-Oct-22,MV,RWU,1,11,9820910659,29655,53.3,45.6,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,33,9820910659,29654,31.04,25.01,Alive,,,,,,
26-Aug-21,MV,RWU,1,25,9820910659,29654,43.27,31.75,Alive,,,,,,
25-Oct-21,MV,RWU ,1,54,9820910659,29654,58.98,51.82,Alive,,,,,,
24-May-22,MV,RWU,1,12,9820910659,29654,51.68,45.75,Alive,,,,,,
19-Oct-22,MV,RWU,1,34,9820910659,29654,55.61,41.26,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,20,9820910659,29653,32.39,24.39,Alive,,,,,,
26-Aug-21,MV,RWU,1,55,9820910659,29653,40.31,19.65,Alive,,,,,,
25-Oct-21,MV,RWU ,1,18,9820910659,29653,52.1,37.56,Alive,,,,,,
24-May-22,MV,RWU,1,43,9820910659,29653,51.32,35.42,Alive,,,,,,
19-Oct-22,MV,RWU,1,3,9820910659,29653,52.82,33.35,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,CT,RWU,1,21,9820910659,29652,28.24,23.1,Alive,,,,,,
26-Aug-21,CT,RWU,1,38,9820910659,29652,46.23,34.33,Alive,,,,,,
25-Oct-21,CT,RWU ,1,47,9820910659,29652,55.93,48.49,Alive,,,,,,
24-May-22,CT,RWU,1,29,9820910659,29652,52.88,41.94,Alive,,,,,,
19-Oct-22,CT,RWU,1,54,9820910659,29652,missing,missing,missing,,,,,,
19-Jul-21,MV,RWU,1,1,9820910659,29651,25.69,24.25,Alive,,,,,,
26-Aug-21,MV,RWU,1,48,9820910659,29651,40.72,29.43,Alive,,,,,,
25-Oct-21,MV,RWU ,1,24,9820910659,29651,55.52,38.09,Alive,,,,,,
24-May-22,MV,RWU,1,36,9820910659,29651,47.25,34.66,Alive,,,,,,
19-Oct-22,MV,RWU,1,23,9820910659,29651,50.17,34.75,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,NEH,RWU,1,41,9820910659,29650,30.69,16.48,Alive,,,,,,
26-Aug-21,NEH,RWU,1,46,9820910659,29650,54.79,36.95,Alive,,,,,,
25-Oct-21,NEH,RWU ,1,41,9820910659,29650,73.18,46.49,Alive,,,,,,
24-May-22,NEH,RWU,1,11,9820910659,29650,71.77,46.87,Alive,,,,,,
19-Oct-22,NEH,RWU,1,11,9820910659,29650,78.11,58.19,alive,"DERIVED FROM NEH-1_alive photo, no morts photo provided, mary has 13 dead, 15 missing, 27 alive",,,,,
19-Jul-21,MV,RWU,1,7,9820910659,29649,21.5,18.56,Alive,,,,,,
26-Aug-21,MV,RWU,1,22,9820910659,29649,28.87,23.08,Alive,,,,,,
25-Oct-21,MV,RWU ,1,14,9820910659,29649,45.97,31.3,Alive,,,,,,
24-May-22,MV,RWU,1,50,9820910659,29649,40.45,27.98,Alive,,,,,,
19-Oct-22,MV,RWU,1,25,9820910659,29649,41.25,27.72,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,3,9820910659,29648,24.05,18.09,Alive,,,,,,
26-Aug-21,MV,RWU,1,8,9820910659,29648,34.06,19.62,Alive,,,,,,
25-Oct-21,MV,RWU ,1,40,9820910659,29648,40.24,26.46,Alive,,,,,,
24-May-22,MV,RWU,1,46,9820910659,29648,37.06,14.57,Alive,,,,,,
19-Oct-22,MV,RWU,1,13,9820910659,29648,52.44,34.33,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,9,9820910659,29647,25.78,16.5,Alive,,,,,,
26-Aug-21,MV,RWU,1,43,9820910659,29647,32.33,20.9,Alive,,,,,,
25-Oct-21,MV,RWU ,1,1,9820910659,29647,49.04,33.53,Alive,,,,,,
24-May-22,MV,RWU,1,40,9820910659,29647,44.61,24.32,Alive,,,,,,
19-Oct-22,MV,RWU,1,24,9820910659,29647,53.49,29.79,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,NEH,RWU,1,52,9820910659,29646,34.34,26.25,Alive,,,,,,
26-Aug-21,NEH,RWU,1,37,9820910659,29646,48.84,33.92,Alive,,,,,,
25-Oct-21,NEH,RWU ,1,39,9820910659,29646,69.91,47.1,Alive,,,,,,
24-May-22,NEH,RWU,1,19,9820910659,29646,66.72,48.19,Alive,,,,,,
19-Oct-22,NEH,RWU,1,26,9820910659,29646,83.73,50.91,alive,"DERIVED FROM NEH-1_alive photo, no morts photo provided, mary has 13 dead, 15 missing, 27 alive",,,,,
19-Jul-21,CT,RWU,1,15,9820910659,29645,34.17,23.69,Alive,,,,,,
26-Aug-21,CT,RWU,1,47,9820910659,29645,47.53,21.48,Alive,,,,,,
25-Oct-21,CT,RWU ,1,18,9820910659,29645,58.19,39.12,Alive,,,,,,
24-May-22,CT,RWU,1,13,9820910659,29645,50.44,34.52,Alive,,,,,,
19-Oct-22,CT,RWU,1,4,9820910659,29645,67.64,44.06,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
19-Jul-21,MV,RWU,1,42,9820910659,29644,22.74,19.74,Alive,,,,,,
26-Aug-21,MV,RWU,1,51,9820910659,29644,34.35,27.7,Alive,,,,,,
25-Oct-21,MV,RWU ,1,46,9820910659,29644,51.71,34.85,Alive,,,,,,
24-May-22,MV,RWU,1,5,9820910659,29644,46.13,31.7,Alive,,,,,,
19-Oct-22,MV,RWU,1,7,9820910659,29644,42.14,36.32,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,CT,RWU,1,8,9820910659,29643,24.11,18.98,Alive,,,,,,
26-Aug-21,CT,RWU,1,30,9820910659,29643,34.01,31.57,Alive,,,,,,
25-Oct-21,CT,RWU ,1,50,9820910659,29643,45.17,42.01,Alive,,,,,,
24-May-22,CT,RWU,1,6,9820910659,29643,40.92,34.55,Alive,,,,,,
19-Oct-22,CT,RWU,1,43,9820910659,29643,61.93,46.69,dead,DERIVED FROM  CT-1_aliveANDdead photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,10,9820910659,29642,26.65,18.62,Alive,,,,,,
26-Aug-21,MV,RWU,1,47,9820910659,29642,42.69,28.85,Alive,,,,,,
25-Oct-21,MV,RWU ,1,20,9820910659,29642,55.12,36.96,Alive,,,,,,
24-May-22,MV,RWU,1,51,9820910659,29642,53.37,33.95,Alive,,,,,,
19-Oct-22,MV,RWU,1,46,9820910659,29642,58.85,42.92,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,44,9820910659,29641,19.06,18.09,Alive,,,,,,
26-Aug-21,MV,RWU,1,33,9820910659,29641,28.83,14.43,Alive,,,,,,
25-Oct-21,MV,RWU ,1,32,9820910659,29641,53.46,39.61,Alive,,,,,,
24-May-22,MV,RWU,1,21,9820910659,29641,52.24,34.78,Alive,,,,,,
19-Oct-22,MV,RWU,1,31,9820910659,29641,51.25,31.77,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,12,9820910659,29640,26.77,24.3,Alive,,,,,,
26-Aug-21,MV,RWU,1,29,9820910659,29640,41.57,31.15,Alive,,,,,,
25-Oct-21,MV,RWU ,1,48,9820910659,29640,58.22,48.76,Alive,,,,,,
24-May-22,MV,RWU,1,4,9820910659,29640,49.76,40.08,Alive,,,,,,
19-Oct-22,MV,RWU,1,32,9820910659,29640,50.84,27.4,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,CT,RWU,1,3,9820910659,29639,40.02,32.43,Alive,QA/QC results org marked 29539 now 29639,,,,,
26-Aug-21,CT,RWU,1,32,9820910659,29639,51.47,44.25,Alive,,,,,,
25-Oct-21,CT,RWU ,1,6,9820910659,29639,67.12,57.76,Alive,,,,,,
24-May-22,CT,RWU,1,24,9820910659,29639,57.79,54.7,Alive,,,,,,
19-Oct-22,CT,RWU,1,5,9820910659,29639,71.46,56.6,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
19-Jul-21,CT,RWU,1,2,9820910659,29638,36.35,31.29,Alive,,,,,,
26-Aug-21,CT,RWU,1,7,9820910659,29638,42.55,37.56,Alive,,,,,,
25-Oct-21,CT,RWU ,1,43,9820910659,29638,56.16,57.71,Alive,,,,,,
24-May-22,CT,RWU,1,7,9820910659,29638,48.63,43.98,Alive,,,,,,
19-Oct-22,CT,RWU,1,26,9820910659,29638,62.31,52.09,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
19-Jul-21,MV,RWU,1,39,9820910659,29637,32.38,22.22,Alive,,,,,,
26-Aug-21,MV,RWU,1,34,9820910659,29637,44.65,34.62,Alive,,,,,,
25-Oct-21,MV,RWU ,1,49,9820910659,29637,57.01,45.3,Alive,,,,,,
24-May-22,MV,RWU,1,32,9820910659,29637,55.44,40.46,Alive,,,,,,
19-Oct-22,MV,RWU,1,38,9820910659,29637,52.48,40.61,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,37,9820910659,29636,27.56,18.19,Alive,,,,,,
26-Aug-21,MV,RWU,1,4,9820910659,29636,38.29,21.47,Alive,,,,,,
25-Oct-21,MV,RWU ,1,13,9820910659,29636,46.06,30.12,Alive,,,,,,
24-May-22,MV,RWU,1,13,9820910659,29636,38.35,30.33,Alive,,,,,,
19-Oct-22,MV,RWU,1,21,9820910659,29636,35.16,23.77,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,43,9820910659,29635,33.45,24.75,Alive,,,,,,
26-Aug-21,MV,RWU,1,16,9820910659,29635,42.55,27.7,Alive,,,,,,
25-Oct-21,MV,RWU ,1,31,9820910659,29635,63.14,43.07,Alive,,,,,,
24-May-22,MV,RWU,1,53,9820910659,29635,missing,missing,Missing ,Just a tag?,,,,,
19-Oct-22,MV,RWU,1,27,9820910659,29635,38.3,22.13,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,11,9820910659,29634,20.95,18.28,Alive,,,,,,
26-Aug-21,MV,RWU,1,28,9820910659,29634,28.64,21.42,Alive,,,,,,
25-Oct-21,MV,RWU ,1,19,9820910659,29634,48.4,34.25,Alive,,,,,,
24-May-22,MV,RWU,1,45,9820910659,29634,42.27,25.92,Alive,,,,,,
19-Oct-22,MV,RWU,1,6,9820910659,29634,45.11,29.92,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,51,9820910659,29633,32.82,27.22,Alive,,,,,,
26-Aug-21,MV,RWU,1,32,9820910659,29633,41.79,27.12,Alive,,,,,,
25-Oct-21,MV,RWU ,1,23,9820910659,29633,65.86,45.28,Alive,,,,,,
24-May-22,MV,RWU,1,16,9820910659,29633,58.77,42.89,Alive,,,,,,
19-Oct-22,MV,RWU,1,52,9820910659,29633,60.58,44.57,dead,DERIVED FROM MV-1 photo,,,10/19/2022,,
19-Jul-21,MV,RWU,1,41,9820910659,29632,22.37,17.45,Alive,,,,,,
26-Aug-21,MV,RWU,1,6,9820910659,29632,29.38,21.93,Alive,,,,,,
25-Oct-21,MV,RWU ,1,28,9820910659,29632,45.2,29.74,Alive,,,,,,
24-May-22,MV,RWU,1,17,9820910659,29632,41.2,30.4,Alive,,,,,,
19-Oct-22,MV,RWU,1,9,9820910659,29632,49.47,39.44,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,MV,RWU,1,52,9820910659,29631,34.03,28.73,Alive,,,,,,
26-Aug-21,MV,RWU,1,40,9820910659,29631,49.04,36.46,Alive,,,,,,
25-Oct-21,MV,RWU ,1,12,9820910659,29631,64.53,47.73,Alive,,,,,,
24-May-22,MV,RWU,1,48,9820910659,29631,59.45,43.98,Alive,,,,,,
19-Oct-22,MV,RWU,1,14,9820910659,29631,64.26,45.15,alive,DERIVED FROM MV-1 photo,,,,,
19-Jul-21,CT,RWU,1,20,9820910659,29630,24.61,20.77,Alive,,,,,,
26-Aug-21,CT,RWU,1,43,9820910659,29630,33.64,23.67,Alive,,,,,,
25-Oct-21,CT,RWU ,1,54,9820910659,29630,42.95,35.87,Alive,,,,,,
24-May-22,CT,RWU,1,22,9820910659,29630,34.72,22.79,Alive,,,,,,
19-Oct-22,CT,RWU,1,13,9820910659,29630,57.93,49.96,alive,DERIVED FROM  CT-1_aliveANDdead photo,,,,,
